Cta_Contable,Año,Mes,Fecha,Tipo_Comp,Num_Comp,Glosa,Primer_Analisis,Referencia,Debito,Credito,Num_Referencia
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,497,Sirena Incendio c/Estrobo 12V WP-19,P-1695,S11300289,197680,0,51020
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,498,"Perno U 1/2"" x 6"" con tuercas y golillas",P-1715,I15412546,21384,0,51021
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,498,"Golilla plana 3/8"" zincada",P-1715,I15410493,168,0,51021
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,498,"Tuerca hexagonal zincada 3/8""",P-1715,I17440492,384,0,51021
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,498,La Gotita Adhesivo instantaneo 2ml,P-1715,I17451876,4110,0,51021
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,499,Union copla F Hembra,P-1707,C06112523,2520,0,51022
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,499,Derivador tap 4 sal 24dB 5-2400 interior,P-1707,C08713524,19388,0,51022
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,499,Rack Gabinete mural de 12 U,P-1707,C02031201,68712,0,51022
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,499,Fibra Optica FO Monomodo 24F G657A2 LSZH,P-1707,C08732816,174000,0,51022
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,499,Rack Gabinete Autosoportado 32U 600x800,P-1707,C02032365,289916,0,51022
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,500,Rack Gabinete Mural 06U 600x450mm,P-1707,C02031044,65648,0,51023
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,500,Switch 8 puertos TP-Link TL-SF1008P 100M,P-1707,C03051801,53000,0,51023
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,500,Cable UTP CAT5E unifilar interior Trimer,P-1707,T14380059,94550,0,51023
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,500,Lector Standalone antivandalico Prox y C,P-1707,S10253109,221984,0,51023
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,501,Unidad de Citofonia Lef 10,P-1707,C04091042,97948,0,51024
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,501,Citofono Portero LEDA Aiphone Acero inox,P-1707,C04090229,83184,0,51024
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,501,Pulsador Salida Aluminio (Boton salida/e,P-1707,S10271527,35585,0,51024
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,502,Tubo muestra p/ Sensor ducto,P-1660,P07122039,0,6045,51025
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,506,Copla adaptadora SM SC-APC con shutter (,P-1707,C02032826,82110,0,51030
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,508,Software de integración abierto SW-C4 OEM,P-1709,S10271693,1682688,0,51032
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,508,C4 Interface para Panel Alarma Intrusion no incluye los adaptadores de IP/232,P-1709,S11301885,444230,0,51032
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,508,"C4 interface para DVR/NVR, no incluye los adaptadores de IP/232",P-1709,S09241884,222115,0,51032
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,508,C4 Interface para Panel Firenet o Firenet Plus no incluye los adaptadores de IP/232,P-1709,P07131883,444230,0,51032
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,510,Zapatilla PDU rackeable 10A 5113 12CH,P-1697,C02030525,132355,0,51034
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,510,"Ordenador de Cable 19"" 2U",P-1697,C02030398,20436,0,51034
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,510,Cinta para rotuladora Brother TZ-231 12m,P-1697,I16431452,40850,0,51034
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,511,Tarjeta Proximidad Dahua 125 kHz Mifire,P-1697,S10250390,113568,0,51035
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,517,Cable de poder ups,P-1709,T14392035,3508,0,51045
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,520,Rack Gabinete Mural 09U 600x450mm,P-1721,C02030854,69650,0,51048
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,520,UPS 2 KVA,P-1721,T14391212,206760,0,51048
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,520,Cable de poder ups,P-1721,T14392035,1754,0,51048
4101010-000,2023,5,2023-05-10T00:00:00-03:00,CIN,523,NVR 16CH DAHUA 5216-16P-4KS2,P-1721,S09230545,478910,0,51051
