COD_PROYECTO,TIPO_x0020_MOVIMIENTO,FECHA_x0020_GUIA,NUMERO_x0020_GUIA,PARTIDA_x0020_PRESUPUESTARIA,CODIGO_x0020_PARTE,CANTIDAD,DESCRIPCI_xFFFD_N_x0020_PRODUCTO,UNIDAD_x0020_DE_x0020_MEDIDA,COSTO_x0020_UNITARIO,COSTO_x0020_TOTAL
P-Proyectos,VCO,2022-05-26T00:00:00-04:00,45563,,H21570768,1,Anteojo Seguridad (antiparras),UN,605,605
P-Proyectos,VCO,2022-05-26T00:00:00-04:00,45563,,H21570768,1,Anteojo Seguridad (antiparras),UN,605,605
P-Proyectos,VCO,2022-05-26T00:00:00-04:00,45563,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-Proyectos,VCO,2022-05-26T00:00:00-04:00,45563,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-Proyectos,VCO,2022-05-26T00:00:00-04:00,45563,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-Proyectos,VCO,2022-05-26T00:00:00-04:00,45563,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-Proyectos,VCO,2022-05-26T00:00:00-04:00,45563,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-Proyectos,VCO,2022-05-26T00:00:00-04:00,45563,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-26T00:00:00-04:00,45563,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-26T00:00:00-04:00,45563,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-26T00:00:00-04:00,45563,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-26T00:00:00-04:00,45563,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21570768,1,Anteojo Seguridad (antiparras),UN,605,605
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21570768,1,Anteojo Seguridad (antiparras),UN,605,605
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21570768,1,Anteojo Seguridad (antiparras),UN,605,605
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21570768,1,Anteojo Seguridad (antiparras),UN,605,605
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21570768,1,Anteojo Seguridad (antiparras),UN,605,605
P-Proyectos,VCO,2022-05-27T00:00:00-04:00,45582,,H21570768,1,Anteojo Seguridad (antiparras),UN,605,605
P-Proyectos,VCO,2022-06-02T00:00:00-04:00,45632,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-Proyectos,VCO,2022-06-02T00:00:00-04:00,45632,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-Proyectos,VCO,2022-06-02T00:00:00-04:00,45632,,H21570768,1,Anteojo Seguridad (antiparras),UN,605,605
P-Proyectos,VCO,2022-06-02T00:00:00-04:00,45632,,H21570675,1,Protector auditivo reutilizable lavable,UN,220,220
P-Proyectos,VCO,2022-06-02T00:00:00-04:00,45632,,H21570487,1,Barbiquejo para casco de seguridad,UN,271,271
P-Proyectos,VCO,2022-06-02T00:00:00-04:00,45632,,H21570765,1,Casco seguridad simple,UN,2345,2345
P-Proyectos,VCO,2022-06-02T00:00:00-04:00,45632,,H21611059,1,Pantalon varon talla 44 blue Jeans doble,UN,6459,6459
P-1691,VCO,2022-01-03T00:00:00-03:00,44192,1062,T14380056,800,Cable PE 0.9 x 2,M,170,136000
P-1691,VCO,2022-01-03T00:00:00-03:00,44192,1017,S11280105,16,Centralita Bosch DS3MX,UN,21950,351200
P-1691,VCO,2022-01-03T00:00:00-03:00,44192,1019,S11290200,113,"Magnetico Sobrepuesto 7/8"" Cafe",UN,764,86332
P-1691,VCO,2022-01-03T00:00:00-03:00,44192,1021,T14380190,200,Cable paralelo 2x24 Cafe,M,51,10200
P-1691,VCO,2022-01-03T00:00:00-03:00,44192,1021,T14380059,915,Cable UTP CAT5E unifilar interior Trimer,M,156,142740
P-1691,VCO,2022-01-03T00:00:00-03:00,44192,1021,T14380057,1200,Cable pin 4x24,M,69,82800
P-1652,VCO,2022-01-05T00:00:00-03:00,44209,1041,I16431452,2,Cinta para rotuladora Brother TZ-231 12mm,UN,11756,23512
P-Proyectos,VCO,2022-10-19T00:00:00-03:00,47644,,H21611060,1,Pantalon varon talla 42 blue Jeans doble,UN,6790,6790
P-Proyectos,VCO,2022-10-19T00:00:00-03:00,47644,,H21572279,1,Botin de Seguridad N° 40,UN,17800,17800
P-Servicios,STT,2022-10-20T00:00:00-03:00,47661,,C04080111,1,Citofono GT-1D Aiphone,UN,29710,29710
P-Servicios,STT,2022-10-20T00:00:00-03:00,47661,,S09220071,2,"Camara Bala IR 2,8mm 720p 1MP Dahua DH-H",UN,11300,22600
P-Servicios,STT,2022-10-20T00:00:00-03:00,47661,,C02031201,1,Rack Gabinete mural de 12 U,UN,80168,80168
P-Servicios,STT,2022-10-20T00:00:00-03:00,47661,,C02030694,3,Bandeja simple para rack,UN,5941,17823
P-Servicios,STT,2022-10-20T00:00:00-03:00,47661,,T14372465,3,Bandeja canaleta tipo legrand 105x50 2.0,UN,7500,22500
P-Servicios,STT,2022-10-20T00:00:00-03:00,47661,,S09240641,3,Cable HDMI 10.0 M,UN,7900,23700
P-Servicios,STT,2022-10-20T00:00:00-03:00,47661,,I17440305,100,"Tornillo volcanita 6 x 1 1/4""",UN,11,1100
P-Servicios,STT,2022-10-20T00:00:00-03:00,47661,,T14400287,100,Tarugo plastico 6 mm,UN,9,900
P-Servicios,STT,2022-10-20T00:00:00-03:00,47661,,S09240328,6,Video balun pasivo (par),UN,2400,14400
P-Servicios,STT,2022-10-20T00:00:00-03:00,47661,,S09240029,6,Conector de poder 3.5mm macho (para cama,UN,311,1866
P-Servicios,STT,2022-10-20T00:00:00-03:00,47661,,T14380059,305,Cable UTP CAT5E unifilar interior Trimer,M,184,56120
P-Servicios,STT,2022-10-20T00:00:00-03:00,47661,,C02040808,10,Conector Macho RJ45 Cat5  para crimpar,UN,51,510
P-1714,VCO,2022-10-20T00:00:00-03:00,47678,1031,P07141441,50,Bases sensor Simplex 4098-9792,UN,17950,897500
P-1714,VCO,2022-10-20T00:00:00-03:00,47678,1031,P07122493,50,Sensor Humo Fotoelectrico Simplex 4098-9,UN,15998,799900
P-1714,VCO,2022-10-20T00:00:00-03:00,47678,1037,I17440039,400,"Tornillo roscalata 6 x 1""",UN,9,3600
P-1714,VCO,2022-10-20T00:00:00-03:00,47678,1032,P07122853,20,Palanca Incendio Simplex 4099-9006SP Dob,UN,33688,673760
P-1714,VCO,2022-10-20T00:00:00-03:00,47678,1037,I16430107,4,Cinta Aisladora 3M Temflex 1500,UN,399,1596
P-1714,VCO,2022-10-20T00:00:00-03:00,47678,1037,I16430109,4,Cinta Permace 3/4,UN,525,2100
P-1702,VCO,2022-10-25T00:00:00-03:00,47712,1098,C08712455,500,Fibra Optica FO Monomodo 2F G652D 3 portante metal Drop FTTH 5x2mm LSZH,M,86,43000
,STT,2022-10-25T00:00:00-03:00,47744,,T14370760,3,Bandeja canaleta tipo legrand 40x16 2.0M,UN,1975,5925
,STT,2022-10-25T00:00:00-03:00,47744,,T14370064,3,Caja chuqui 124x80x45,UN,1104,3312
,STT,2022-10-25T00:00:00-03:00,47744,,I17441406,30,"Tornillo roscalata 6 x 1 1/4""",UN,11,330
,STT,2022-10-25T00:00:00-03:00,47744,,I17440036,1,Broca HSS concreto 6mm,UN,997,997
,STT,2022-10-25T00:00:00-03:00,47744,,I17440838,2,"Disco corte 4 1/2"" metal",UN,378,756
P-1702,VCO,2022-11-03T00:00:00-03:00,47846,1011,T14382428,1525,Cable Incendio 2x18 AWG Sin Pantalla UL,M,304,463600
P-1702,VCO,2022-11-03T00:00:00-03:00,47846,1053,S11291809,21,"Magnetico Embutido 1/4"" Blanco UL",UN,1000,21000
P-1672,VCO,2022-01-03T00:00:00-03:00,44187,1029,I16431048,100,Amarras plasticas 300mm,UN,50,5000
P-1672,VCO,2022-01-03T00:00:00-03:00,44187,1029,I17440843,50,Tarugos paloma fibrocemento 3 a 5 mm,UN,40,2000
P-Servicios,STT,2022-01-05T00:00:00-03:00,44219,,C04091042,1,Unidad de Citofonia Lef 10,UN,91305,91305
P-Servicios,VCO,2022-01-07T00:00:00-03:00,44236,,H21580651,1,"Alicate cortante 6""",UN,3928,3928
P-Servicios,VCO,2022-01-07T00:00:00-03:00,44236,,H21580991,1,Multitester medio,UN,13086,13086
P-Servicios,VCO,2022-01-07T00:00:00-03:00,44236,,H21570625,1,Guante cabritilla puño corto,UN,1235,1235
P-Servicios,VCO,2022-01-07T00:00:00-03:00,44236,,H21570765,1,Casco seguridad simple,UN,2059,2059
P-Servicios,VCO,2022-01-07T00:00:00-03:00,44236,,H21572293,1,Casaca Geologo Grupo Schutz Talla L,UN,4589,4589
P-Servicios,VCO,2022-01-07T00:00:00-03:00,44236,,H21570675,1,Protector auditivo reutilizable lavable,UN,211,211
P-Servicios,VCO,2022-01-07T00:00:00-03:00,44236,,H21572278,1,Botin de Seguridad N° 42,UN,17200,17200
P-Servicios,VCO,2022-01-07T00:00:00-03:00,44236,,H21611196,1,Polera Pique Varon M/L Talla L Azul,UN,6400,6400
P-1691,VCO,2022-01-10T00:00:00-03:00,44251,1024,I17440035,5,Broca HSS metal 2.5mm,UN,188,940
P-1691,VCO,2022-01-10T00:00:00-03:00,44251,1062,T14380056,800,Cable PE 0.9 x 2,M,170,136000
P-1691,VCO,2022-01-10T00:00:00-03:00,44251,1026,T14392307,3,Gabinete para Fuente Poder,UN,6560,19680
P-1691,VCO,2022-01-10T00:00:00-03:00,44251,1010,T14380054,200,Cable paralelo 2x20 color,M,155,31000
P-1691,VCO,2022-01-10T00:00:00-03:00,44251,1022,T14380054,100,Cable paralelo 2x20 color,M,155,15500
P-1691,VCO,2022-01-10T00:00:00-03:00,44251,1035,T14380054,200,Cable paralelo 2x20 color,M,155,31000
P-1691,VCO,2022-01-10T00:00:00-03:00,44251,1024,I16431048,300,Amarras plasticas 300mm,UN,50,15000
P-1691,VCO,2022-01-10T00:00:00-03:00,44251,1018,T14390362,2,Fuente 220VAC/12VDC 10A Switching,UN,11399,22798
P-1691,VCO,2022-01-10T00:00:00-03:00,44251,1018,T14390027,2,Bateria 12V 5amp,UN,8372,16744
P-1689,VCO,2022-01-10T00:00:00-03:00,44253,1004,P07120183,32,Sensor Humo Notifier FSP-951 inteligente,UN,37708,1206656
P-1689,VCO,2022-01-10T00:00:00-03:00,44253,1005,P07122603,11,Detector Temperatura Notifier FST-951R I,UN,29995,329945
P-1689,VCO,2022-01-10T00:00:00-03:00,44253,1006,P07120184,43,Base Sensor Notifier B501 p/ sensor inte,UN,6856,294808
P-1689,VCO,2022-01-10T00:00:00-03:00,44253,1007,P07150947,2,Sirena c/ estrobo Edwards G1AVRF-SP Mura,UN,26850,53700
P-1667,VCO,2022-04-04T00:00:00-03:00,44923,1042,P07140215,2,Palanca Incendio convencional metalica s,UN,7100,14200
P-Proyectos,VCO,2022-04-20T00:00:00-03:00,45055,,H21570768,1,Anteojo Seguridad (antiparras),UN,588,588
P-Proyectos,VCO,2022-04-20T00:00:00-03:00,45055,,H21570768,1,Anteojo Seguridad (antiparras),UN,588,588
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1044,C08732816,1200,Fibra Optica FO Monomodo 24F G657A2 LSZH Interior,M,983,1179600
P-1676,VCO,2022-05-10T00:00:00-03:00,45377,1053,C08732769,40,Conector RG11 para crimpar,UN,1100,44000
P-ANALISIS PROYE,VCO,2022-05-17T00:00:00-04:00,45443,,H21571808,1,Anteojo Seguridad para lentes opticos (a,UN,1671,1671
P-ANALISIS PROYE,VCO,2022-05-17T00:00:00-04:00,45443,,H21571172,1,Guante Multiflex Negro,UN,648,648
P-ANALISIS PROYE,VCO,2022-05-17T00:00:00-04:00,45443,,H21570675,1,Protector auditivo reutilizable lavable,UN,220,220
P-ANALISIS PROYE,VCO,2022-05-17T00:00:00-04:00,45443,,H21570487,1,Barbiquejo para casco de seguridad,UN,271,271
P-ANALISIS PROYE,VCO,2022-05-17T00:00:00-04:00,45443,,H21570765,1,Casco seguridad simple,UN,2794,2794
P-ANALISIS PROYE,VCO,2022-05-17T00:00:00-04:00,45443,,H21572459,50,Mascarilla 3 Layers desechable,UN,22,1100
P-ANALISIS PROYE,VCO,2022-05-17T00:00:00-04:00,45443,,H21570761,1,Botin de Seguridad N° 40,UN,17800,17800
P-ANALISIS PROYE,VCO,2022-05-17T00:00:00-04:00,45443,,H21611060,1,Pantalon varon talla 46 blue Jeans doble,UN,6459,6459
P-ANALISIS PROYE,VCO,2022-05-17T00:00:00-04:00,45443,,H21572292,1,Casaca Geologo Grupo Schutz Talla M,UN,5006,5006
P-ANALISIS PROYE,VCO,2022-05-17T00:00:00-04:00,45443,,H21611163,1,Polera Pique Varon M/L Talla S Azul,UN,7100,7100
P-ANALISIS PROYE,VCO,2022-05-17T00:00:00-04:00,45443,,H21581034,1,"Alicate universal 8""",UN,5838,5838
P-ANALISIS PROYE,VCO,2022-05-17T00:00:00-04:00,45443,,H21581151,1,"Alicate Cortante 7""",UN,5692,5692
P-1668,VCO,2022-01-05T00:00:00-03:00,44205,1016,P07140137,24,Detector de Humo Fotoelectrico 4H sin ce,UN,6746,161904
P-Proyectos,VCO,2022-01-12T00:00:00-03:00,44275,,H21582559,1,Docking station para disco duro (base sobremesa),UN,19319,19319
,STT,2022-03-31T00:00:00-03:00,44909,,T14392249,2,Fuente 220VAC/18VDC Golmar FA-PLUS,UN,69648,139296
P-1693,VCO,2022-04-06T00:00:00-03:00,44941,1078,I15412776,2,Plancha Fe lisa 100x100x5mm (placa),UN,400,800
P-1672,VCO,2022-04-12T00:00:00-03:00,45007,1002,S09222778,4,"Camara Domo IR 3,6mm Dahua HAC-T1A21N-03",UN,11309,45236
P-1698,VCO,2022-04-21T00:00:00-03:00,45086,1070,P08200318,6,"Union copla 3"" ranurada flexible",UN,3230,19380
P-1698,VCO,2022-04-21T00:00:00-03:00,45086,1058,P08202407,2,"Union copla red 2"" x 1"" HI HI NPT 150# A197",UN,1417,2834
P-1698,VCO,2022-04-21T00:00:00-03:00,45086,1092,P08201874,36,"Soporte antisismico anclaje 1/2"" UL FM tolco fig 980 o similar",UN,9568,344448
,STT,2022-04-27T00:00:00-03:00,45150,,I17440838,1,"Disco corte 4 1/2"" metal",UN,442,442
P-Proyectos,VCO,2022-04-27T00:00:00-03:00,45152,,H21581151,1,"Alicate Cortante 7""",UN,5692,5692
P-Proyectos,VCO,2022-04-27T00:00:00-03:00,45152,,H21581151,1,"Alicate Cortante 7""",UN,5692,5692
P-Proyectos,VCO,2022-04-27T00:00:00-03:00,45152,,H21580915,1,Destornillador de paleta mediano,UN,1224,1224
P-Proyectos,VCO,2022-04-27T00:00:00-03:00,45152,,H21580915,1,Destornillador de paleta mediano,UN,1224,1224
P-Proyectos,VCO,2022-04-27T00:00:00-03:00,45152,,H21580916,1,Destornillador de cruz mediano,UN,1315,1315
P-Proyectos,VCO,2022-04-27T00:00:00-03:00,45152,,H21580916,1,Destornillador de cruz mediano,UN,1315,1315
P-Servicios,STT,2022-04-28T00:00:00-03:00,45175,,S09221282,12,Camara Bala IR 3.6mm 1080p HDCVI Dahua H,UN,15375,184500
P-Servicios,STT,2022-04-28T00:00:00-03:00,45175,,S09240328,13,Video balun pasivo (par),UN,1750,22750
P-Servicios,STT,2022-04-28T00:00:00-03:00,45175,,S09231009,1,DVR 16CH Dahua XVR4116HS-S2 Digital HDCV,UN,79000,79000
P-Servicios,STT,2022-04-28T00:00:00-03:00,45175,,S09241051,1,disco duro SATA 2 TB Purple,UN,59990,59990
P-Servicios,STT,2022-04-28T00:00:00-03:00,45175,,T14390362,3,Fuente 220VAC/12VDC 10A Switching,UN,8900,26700
P-Servicios,STT,2022-04-28T00:00:00-03:00,45175,,T14392307,3,Gabinete para Fuente Poder,UN,9297,27891
P-Servicios,STT,2022-04-28T00:00:00-03:00,45175,,T14380059,610,Cable UTP CAT5E unifilar interior Trimer,M,148,90280
P-Servicios,STT,2022-04-28T00:00:00-03:00,45175,,S09240151,1,Cable HDMI 2.0 M,UN,2230,2230
P-Servicios,STT,2022-04-28T00:00:00-03:00,45175,,S09240029,13,Conector de poder 3.5mm macho (para cama,UN,265,3445
P-Servicios,STT,2022-04-28T00:00:00-03:00,45175,,I17440305,100,"Tornillo volcanita 6 x 1 1/4""",UN,11,1100
P-Servicios,STT,2022-04-28T00:00:00-03:00,45175,,T14372791,13,Caja Estanca 80x80x44 con conos,UN,880,11440
P-Servicios,STT,2022-04-28T00:00:00-03:00,45175,,T14380049,5,Cable Cordon 3x1.5mm,M,756,3780
P-Servicios,STT,2022-04-28T00:00:00-03:00,45175,,H21580575,1,Enchufe hembra volante 220V 16A industri,UN,1496,1496
P-1676,VCO,2022-04-29T00:00:00-03:00,45209,1053,I16431561,200,Amarras plasticas 200 con banderilla,UN,6,1200
P-1676,VCO,2022-04-29T00:00:00-03:00,45209,1053,I17440300,400,"Tornillo Framer 7 x 7/16"" Negro",UN,6,2400
P-1676,VCO,2022-04-29T00:00:00-03:00,45209,1053,I16430010,400,Amarras plasticas 200mm,UN,16,6400
P-1676,VCO,2022-05-02T00:00:00-03:00,45218,1002,C04082152,60,Telefono Veo Duox Plus Fermax F03444,UN,15390,923400
,STT,2022-01-14T00:00:00-03:00,44314,,C02041961,21,Conector Macho RJ45 Cat6 para crimpar,UN,207,4347
P-1668,VCO,2022-01-19T00:00:00-03:00,44339,1011,S09240029,32,Conector de poder 3.5mm macho (para camaras),UN,324,10368
P-1672,VCO,2022-01-19T00:00:00-03:00,44350,1019,P07141018,6,Detector de humo fotoelectrico 4H Cert U,UN,12512,75072
P-1672,VCO,2022-01-19T00:00:00-03:00,44350,1060,T14380048,35,Cable coaxial RG6,M,143,5005
P-1667,VCO,2022-01-24T00:00:00-03:00,44380,1028,S11280105,1,Centralita Bosch DS3MX,UN,21951,21951
P-Proyectos,VCO,2022-01-24T00:00:00-03:00,44384,,H21570765,1,Casco seguridad simple,UN,2059,2059
P-Proyectos,VCO,2022-01-24T00:00:00-03:00,44384,,H21570487,1,Barbiquejo para casco de seguridad,UN,285,285
P-Proyectos,VCO,2023-03-22T00:00:00-03:00,49973,,H21570625,1,Guante cabritilla puño corto,UN,1130,1130
P-Proyectos,VCO,2023-03-22T00:00:00-03:00,49973,,H21570675,1,Protector auditivo reutilizable lavable,UN,268,268
P-Proyectos,VCO,2023-03-22T00:00:00-03:00,49973,,H21570768,1,Anteojo Seguridad Claros (antiparras),UN,581,581
P-Proyectos,VCO,2023-03-22T00:00:00-03:00,49973,,H21570765,1,Casco Seguridad Simple Azul,UN,2025,2025
P-Proyectos,VCO,2023-03-22T00:00:00-03:00,49973,,H21570487,1,Barbiquejo para casco de seguridad,UN,324,324
P-Proyectos,VCO,2023-03-22T00:00:00-03:00,49973,,H21572292,1,Casaca Geologo Grupo Schutz Talla M,UN,5490,5490
P-1671,GDP,2022-01-03T00:00:00-03:00,44191,1068,T14380057,600,Cable pin 4x24,M,69,41400
P-1671,GDP,2022-01-03T00:00:00-03:00,44191,1016,T14380190,200,Cable paralelo 2x24 Cafe,M,51,10200
P-1660,VCO,2022-01-06T00:00:00-03:00,44223,1041,T14390362,2,Fuente 220VAC/12VDC 10A Switching,UN,11399,22798
P-1660,VCO,2022-01-06T00:00:00-03:00,44223,1051,I16430107,2,Cinta Aisladora 3M Temflex 1500,UN,1379,2758
P-1660,VCO,2022-01-06T00:00:00-03:00,44223,1051,I16430010,100,Amarras plasticas 200mm,UN,22,2200
P-1672,VCO,2022-01-06T00:00:00-03:00,44225,1019,P07141018,46,Detector de humo fotoelectrico 4H Cert U,UN,12512,575552
P-1675,VCO,2022-03-24T00:00:00-03:00,44859,1028,I17440843,100,Tarugos paloma fibrocemento 3 a 5 mm,UN,45,4500
P-1675,VCO,2022-03-24T00:00:00-03:00,44859,1024,T14380055,100,Cable paralelo 2x24 Blanco,M,52,5200
P-1675,VCO,2022-03-24T00:00:00-03:00,44859,1028,T14380054,100,Cable paralelo 2x20 color,M,136,13600
P-1691,VCO,2022-03-31T00:00:00-03:00,44902,1017,S11280105,10,Centralita Bosch DS3MX,UN,19700,197000
P-Servicios,STT,2022-04-05T00:00:00-03:00,44927,,C04080111,5,Citofono GT-1D Aiphone,UN,25396,126980
P-Proyectos,VCO,2022-04-05T00:00:00-03:00,44932,,H21572459,50,Mascarilla 3 Layers desechable,UN,38,1900
P-Proyectos,VCO,2022-04-05T00:00:00-03:00,44932,,H21572459,50,Mascarilla 3 Layers desechable,UN,38,1900
P-Proyectos,VCO,2022-04-05T00:00:00-03:00,44932,,H21572459,50,Mascarilla 3 Layers desechable,UN,38,1900
